Elección extraordinaria para la Senaduría del estado de Tamaulipas 2023
20/02/2023 00:00 (UTC-6)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
4778,3864,4,3860,80.7869,3801,79.5521,18.0828,59,2233443,466713,466713,20.8965
CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_FEDERAL,DISTRITO_FEDERAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MORENA,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PT-MORENA,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,COTEJADA
'280452B0100','280452B01002',28,TAMAULIPAS,006,Ciudad Mante,0452,01,B,00,1,2,298,112,4,116,35,3,1,6,6,63,0,0,0,0,1,0,1,116,116,402,13,,1,,e022e3a6b5f137f7fa03c2244b7ae4f22d47349f88b555b3f537c994c564f414,19/02/2023 19:19:11,19/02/2023 21:52:18,19/02/2023 21:52:41,CASILLA,Móvil,Acta PREP,1
'280452C0100','280452C01002',28,TAMAULIPAS,006,Ciudad Mante,0452,01,C,00,1,2,297,115,2,117,40,2,0,0,2,68,0,0,0,0,3,Sin dato,2,117,117,402,16,['Sin dato'],1,D,f19cf6702c4f15161351a997bca31c03fb3f2164f362296cbb0e4901cb3c58a2,19/02/2023 19:32:12,19/02/2023 21:43:44,19/02/2023 21:44:07,CASILLA,Móvil,Acta PREP,1
'280453B0100','280453B01002',28,TAMAULIPAS,006,Ciudad Mante,0453,01,B,00,1,2,503,205,3,208,35,12,1,13,4,135,1,0,0,0,3,0,4,208,208,699,10, ,1,F,f7fade55f8daec66f221237e8776cddacc42d0f8abff165514a67829775f12b4,19/02/2023 18:48:52,19/02/2023 19:05:29,19/02/2023 19:06:16,CASILLA,Móvil,Acta PREP,1
'280454B0100','280454B01002',28,TAMAULIPAS,006,Ciudad Mante,0454,01,B,00,1,2,378,206,3,209,35,3,0,6,17,136,0,0,0,0,9,0,3,209,209,575,1, ,1,,33663f57d04391621883534e3d6af70d468f0fb29940d10ba72b37eece78fbee,19/02/2023 19:52:00,19/02/2023 20:24:48,19/02/2023 20:25:23,CASILLA,Móvil,Acta PREP,1
'280455B0100','280455B01002',28,TAMAULIPAS,006,Ciudad Mante,0455,01,B,00,1,2,460,148,2,148,22,2,1,10,6,101,Sin dato,Sin dato,Sin dato,Sin dato,3,Sin dato,460,Sin dato,605,594,20,['Sin dato'],1,F,009a3f9f7239d8fd0f86bbff1ff3c5b63179f29b4f4db74fb44549f1f7aad54a,19/02/2023 20:30:50,19/02/2023 21:41:47,19/02/2023 21:42:20,CASILLA,Móvil,Acta PREP,1
'280455C0100','280455C01002',28,TAMAULIPAS,006,Ciudad Mante,0455,01,C,00,1,2,Sin dato,Sin dato,Sin dato,Sin dato,29,4,1,5,8,106,0,1,0,0,2,0,2,158,158,594,20, ,1,I,0d49f5e64dd34106b4661be26f59c0f2a450d3f9814ac388bebd924337e6dcb9,19/02/2023 19:54:00,19/02/2023 20:22:26,19/02/2023 20:22:59,CATD,Escáner,Acta PREP,1
'280455C0200','280455C02002',28,TAMAULIPAS,006,Ciudad Mante,0455,02,C,00,1,2,448,155,2,156,23,4,3,9,2,112,1,0,0,0,1,0,1,156,156,593,12, ,1,I,57164e60fabbfededc91411ab40cdb5dbbd838063d8abeeed41fafa82ea8d43e,19/02/2023 20:22:56,19/02/2023 20:40:43,19/02/2023 20:41:07,CASILLA,Móvil,Acta PREP,1
'280456B0100','280456B01002',28,TAMAULIPAS,006,Ciudad Mante,0456,01,B,00,1,2,324,138,4,142,26,2,0,1,5,102,2,0,0,0,4,0,0,142,142,454,17, ,1,D,d2694206ae651e7ff43364d3ec9146f1c53c726bc09e2563eefa3c85074a2947,19/02/2023 18:30:13,19/02/2023 18:55:49,19/02/2023 18:56:26,CASILLA,Móvil,Acta PREP,1
'280456C0100','280456C01002',28,TAMAULIPAS,006,Ciudad Mante,0456,01,C,00,1,2,323,141,5,141,20,2,1,2,5,104,0,0,0,0,4,0,3,141,141,453,5, ,1,F,0f2aa2933d77b0c31f3dc295d15346f66531266887b5c66a51fd169414e90d47,19/02/2023 18:47:42,19/02/2023 19:04:35,19/02/2023 19:05:50,CASILLA,Móvil,Acta PREP,1
'280457B0100','280457B01002',28,TAMAULIPAS,006,Ciudad Mante,0457,01,B,00,1,2,434,112,4,116,32,6,0,1,2,73,0,0,0,0,1,Sin dato,1,116,116,422,7,['Sin dato'],1,I,82a2fea5054c53b2ef1442c1b6a7291276a3d809c57eb23d63cd19972dc1ba49,19/02/2023 20:00:00,19/02/2023 20:47:02,19/02/2023 20:47:45,CATD,Escáner,Acta PREP,1
'280457C0100','280457C01002',28,TAMAULIPAS,006,Ciudad Mante,0457,01,C,00,1,2,304,125,4,129,43,3,0,2,5,70,0,1,0,0,5,0,0,129,129,421,9, ,1,,469b52a2ef70ff6afba64ab44a18c1df84c22c9a7296da568fbaa2871205e67c,19/02/2023 19:37:00,19/02/2023 22:07:15,19/02/2023 22:07:47,CATD,Escáner,Acta PREP,1
'280458B0100','280458B01002',28,TAMAULIPAS,006,Ciudad Mante,0458,01,B,00,1,2,535,144,1,Sin dato,22,1,1,3,1,107,1,0,0,0,6,0,3,145,145,635,5, ,1,I,d6f5681564dae78805f7cb25eec5b1a1317400ce255ffaadb4fef81d95ddb806,19/02/2023 20:22:06,19/02/2023 21:38:24,19/02/2023 21:39:00,CASILLA,Móvil,Acta PREP,1
'280458C0100','280458C01002',28,TAMAULIPAS,006,Ciudad Mante,0458,01,C,00,1,2,466,180,0,180,35,2,0,4,6,128,1,1,0,0,2,0,1,180,180,634,20, ,1,I,4a8aed7e3c5b00d76ba6d5e90643041be74d0fdd2032d986350ff8672d758d09,19/02/2023 21:09:00,19/02/2023 21:34:27,19/02/2023 21:34:52,CATD,Escáner,Acta PREP,1
'280458C0200','280458C02002',28,TAMAULIPAS,006,Ciudad Mante,0458,02,C,00,1,2,471,172,3,175,39,0,0,6,5,121,0,0,0,0,2,0,2,175,175,634,11, ,1,F,845329fb68a1ede5c63057ec31afb7db1d0926470d2c9d4b208b965dddcefa3c,19/02/2023 20:25:47,19/02/2023 21:24:43,19/02/2023 21:25:22,CASILLA,Móvil,Acta PREP,1
'280459B0100','280459B01002',28,TAMAULIPAS,006,Ciudad Mante,0459,01,B,00,1,2,288,140,3,143,41,2,1,5,7,83,Sin dato,Sin dato,Sin dato,Sin dato,3,Sin dato,1,143,143,419,1,['Sin dato'],1,F,bbcf40d1ac992689b2f07cd26ca342fa5a01a4c98fe5650ffc6c357e9ea39aa4,19/02/2023 18:47:32,19/02/2023 19:03:34,19/02/2023 19:04:06,CASILLA,Móvil,Acta PREP,1
'280459C0100','280459C01002',28,TAMAULIPAS,006,Ciudad Mante,0459,01,C,00,1,2,279,151,1,152,36,4,0,6,4,89,2,0,1,0,5,0,5,152,152,419,11, ,1,I,4b342a3dd3f788594e87bee77bc1f778d0b51e3184bb8ee426e67639545538cc,19/02/2023 19:23:50,19/02/2023 20:18:04,19/02/2023 20:18:53,CASILLA,Móvil,Acta PREP,1
'280460B0100','280460B01002',28,TAMAULIPAS,006,Ciudad Mante,0460,01,B,00,1,2,460,479,1,240,58,5,2,3,10,156,1,0,0,0,4,0,1,240,240,688,6, ,1,D,4492fb3589e8e124e95b3b83810cce48239051f2e8e2c9603e6f2f862b34c3d1,19/02/2023 21:08:00,19/02/2023 21:37:15,19/02/2023 21:37:53,CATD,Escáner,Acta PREP,1
'280461B0100','280461B01002',28,TAMAULIPAS,006,Ciudad Mante,0461,01,B,00,1,2,489,192,1,192,45,3,1,4,6,125,1,0,0,0,7,0,0,192,192,681,15, ,1,D,9050eda4d448dd28e9900a59a715a3e27d7f7e96656d40b6ffac82a64b1330cd,19/02/2023 21:10:00,19/02/2023 22:24:21,19/02/2023 22:25:00,CATD,Escáner,Acta PREP,1
'280461C0100','280461C01002',28,TAMAULIPAS,006,Ciudad Mante,0461,01,C,00,1,2,498,193,2,195,50,1,1,3,5,125,Sin dato,Sin dato,Sin dato,Sin dato,7,Sin dato,3,195,195,681,12,['Sin dato'],1,I,e09c8684a45d88f1537eb63c746e5cfff997aec5acc2339f4b5ffe29b6cee1d4,19/02/2023 21:25:00,19/02/2023 22:07:23,19/02/2023 22:08:04,CATD,Escáner,Acta PREP,1
'280462B0100','280462B01002',28,TAMAULIPAS,006,Ciudad Mante,0462,01,B,00,1,2,499,257,3,257,56,5,0,12,6,165,0,0,0,0,11,0,2,257,257,744,12, ,1,,033213d1e69784ec741aa46a4eb07331a5fd48e28620d3898c0e05c667c41503,19/02/2023 19:39:39,19/02/2023 20:46:15,19/02/2023 20:46:56,CASILLA,Móvil,Acta PREP,1
'280462C0100','280462C01002',28,TAMAULIPAS,006,Ciudad Mante,0462,01,C,00,1,2,511,243,2,245,69,1,0,13,5,152,1,0,0,0,1,0,3,245,245,744,1, ,1,,849d3e51e105fe83080862cb95f553ebae2c81d78bdc79b697ad7439437947d7,19/02/2023 19:26:54,19/02/2023 20:50:24,19/02/2023 20:51:12,CASILLA,Móvil,Acta PREP,1
'280462C0200','280462C02002',28,TAMAULIPAS,006,Ciudad Mante,0462,02,C,00,1,2,523,230,1,230,71,1,1,4,6,137,1,0,0,0,6,0,3,230,230,743,18, ,1,F,785182b94bb965ef6019548f50368a4c873894c10afccd6b938122878a734e97,19/02/2023 19:51:23,19/02/2023 20:24:13,19/02/2023 20:24:51,CASILLA,Móvil,Acta PREP,1
'280463B0100','280463B01002',28,TAMAULIPAS,006,Ciudad Mante,0463,01,B,00,1,2,530,211,0,207,55,1,1,16,8,118,Sin dato,2,Sin dato,Sin dato,4,Sin dato,1,206,206,729,20,['Sin dato'],1,D,c640c0d6d0218e0fd0deb03dbef53ddcdb9ae779a6bf1ae1abb126390d1dd3b1,19/02/2023 19:11:22,19/02/2023 20:01:44,19/02/2023 20:02:29,CASILLA,Móvil,Acta PREP,1
'280463C0100','280463C01002',28,TAMAULIPAS,006,Ciudad Mante,0463,01,C,00,1,2,533,206,2,206,57,2,0,7,0,132,59,59,2,2,0,0,0,206,320,729,14, ,1,D,6ef1e574811f02a6c0816a669b6a548db78ee708920be11b25ce5614bd3bcfd0,19/02/2023 19:29:22,19/02/2023 20:40:05,19/02/2023 20:40:58,CASILLA,Móvil,Acta PREP,1
'280463C0200','280463C02002',28,TAMAULIPAS,006,Ciudad Mante,0463,02,C,00,1,2,531,213,0,222,64,7,Sin dato,10,11,125,Sin dato,Sin dato,Sin dato,Sin dato,4,Sin dato,1,222,222,728,20,['Sin dato'],1,D,ac6583f6ce7f5c62606c40d423adf84bfc85f6801bae5722a0f3b49d72bcf1c3,19/02/2023 20:51:00,19/02/2023 21:19:40,19/02/2023 21:20:11,CATD,Escáner,Acta PREP,1
'280464B0100','280464B01002',28,TAMAULIPAS,006,Ciudad Mante,0464,01,B,00,1,2,368,181,2,183,40,2,2,7,7,116,0,1,1,0,5,0,2,183,183,539,11, ,1,D,1c3b346018867568e4abc18ef303774c4cd031c91c1eabe575ee0377af17035e,19/02/2023 19:37:44,19/02/2023 22:04:28,19/02/2023 22:05:35,CASILLA,Móvil,Acta PREP,1
'280464C0100','280464C01002',28,TAMAULIPAS,006,Ciudad Mante,0464,01,C,00,1,2,380,168,2,170,45,3,1,4,1,105,Sin dato,1,Sin dato,Sin dato,6,Sin dato,4,170,170,538,16,['Sin dato'],1,I,f491f4f311f295cf7402302b4c927e2999aaf0ee4910af0efa1b2e7d080c422a,19/02/2023 19:38:58,19/02/2023 22:11:13,19/02/2023 22:11:59,CASILLA,Móvil,Acta PREP,1
'280464C0200','280464C02002',28,TAMAULIPAS,006,Ciudad Mante,0464,02,C,00,1,2,350,197,3,200,53,2,3,2,4,131,0,0,0,0,1,0,4,200,200,538,14,,1,F,b711864181472522b32b14c6e1344bc481ebf49265107d44f1575112bbfe27bd,19/02/2023 19:39:53,19/02/2023 20:33:10,19/02/2023 20:33:37,CASILLA,Móvil,Acta PREP,1
'280465B0100','280465B01002',28,TAMAULIPAS,006,Ciudad Mante,0465,01,B,00,2,2,473,164,3,167,24,5,0,8,2,121,1,0,0,1,2,0,3,167,167,628,17, ,1,,9672fcae5998e893e942f417deb893783d849b32980eea52c3d7a823492b2835,19/02/2023 18:58:08,19/02/2023 19:19:51,19/02/2023 19:20:47,CASILLA,Móvil,Acta PREP,1
'280465C0100','280465C01002',28,TAMAULIPAS,006,Ciudad Mante,0465,01,C,00,2,2,475,165,0,164,25,6,4,6,5,114,0,0,1,0,2,0,1,164,164,627,1, ,1,I,ca69c19f6c9acffd9c239a25568f3fdca11e046784031e10cb1fea3285308a8b,19/02/2023 19:07:17,19/02/2023 19:38:28,19/02/2023 19:39:24,CASILLA,Móvil,Acta PREP,1
'280465C0200','280465C02002',28,TAMAULIPAS,006,Ciudad Mante,0465,02,C,00,2,2,482,155,2,157,23,2,1,4,6,119,0,0,0,0,2,0,0,157,157,627,7, ,1,D,5e4ada2a8724e09423ebbd8b310f3a291f513942bd3b6c39277f2d289a6a5e9c,19/02/2023 19:20:13,19/02/2023 19:51:24,19/02/2023 19:51:54,CASILLA,Móvil,Acta PREP,1
'280466B0100','280466B01002',28,TAMAULIPAS,006,Ciudad Mante,0466,01,B,00,2,2,381,181,2,183,39,3,0,11,5,115,0,1,0,1,2,0,6,183,183,552,20,,1,D,e74ee121b45d05124a0bfc57bf223527bd286af44efdb3d4f333f7d0d010e7c7,19/02/2023 19:46:00,19/02/2023 20:50:23,19/02/2023 20:50:59,CASILLA,Móvil,Acta PREP,1
'280466C0100','280466C01002',28,TAMAULIPAS,006,Ciudad Mante,0466,01,C,00,2,2,405,158,1,159,35,2,0,3,8,102,0,0,1,0,5,0,3,159,159,552,6,,1,F,c0e69de78980188ca09d3438e5174cf6d2400aecb23ed8143bd399814f57f855,19/02/2023 19:43:48,19/02/2023 21:26:52,19/02/2023 21:27:36,CASILLA,Móvil,Acta PREP,1
'280466C0200','280466C02002',28,TAMAULIPAS,006,Ciudad Mante,0466,02,C,00,2,2,399,159,3,164,30,2,0,9,4,110,0,0,0,0,5,0,4,164,164,551,10,,1,,4fb22ba3a443b7fb4873d7a2a878b7d6967db5fef1925807fac92e6abe368b87,19/02/2023 19:35:55,19/02/2023 20:45:04,19/02/2023 20:45:32,CASILLA,Móvil,Acta PREP,1
'280467B0100','280467B01002',28,TAMAULIPAS,006,Ciudad Mante,0467,01,B,00,2,2,381,182,5,187,22,4,Sin dato,9,13,125,1,Sin dato,Sin dato,Sin dato,9,Sin dato,4,187,187,557,13,['Sin dato'],1,I,5ab5e8d730a79099e5a9291ca328766a653cd8eba513bd554ccce029a3dd2dbc,19/02/2023 21:23:33,19/02/2023 21:50:23,19/02/2023 21:50:54,CASILLA,Móvil,Acta PREP,1
'280468B0100','280468B01002',28,TAMAULIPAS,006,Ciudad Mante,0468,01,B,00,2,2,364,211,3,214,42,3,2,5,8,143,0,0,0,0,6,0,5,214,214,566,17, ,1,D,543619b2419ca7f23096e2a8ba45ae75be4868639fe3d934f614bd491379b11e,19/02/2023 23:05:00,19/02/2023 23:45:38,19/02/2023 23:46:22,CATD,Escáner,Acta PREP,1
'280468C0100','280468C01002',28,TAMAULIPAS,006,Ciudad Mante,0468,01,C,00,2,2,364,211,2,213,63,5,0,2,6,129,0,1,0,0,3,0,4,213,213,565,10, ,1,F,dd88afeab82b3a497de34a54b67029f62aa23d7aee0d6a908d1c75e69fb058f0,19/02/2023 23:06:00,19/02/2023 23:29:43,19/02/2023 23:30:16,CATD,Escáner,Acta PREP,1
'280469B0100','280469B01002',28,TAMAULIPAS,006,Ciudad Mante,0469,01,B,00,2,2,372,210,2,212,80,9,0,2,6,104,1,0,0,0,6,Sin dato,4,212,212,572,5,['Sin dato'],1,F,e3ea46b40e5e8f393230d21046df8d4ec7d8c7a34a582f478f6b23ff20f17ac0,19/02/2023 22:30:24,19/02/2023 22:43:31,19/02/2023 22:43:57,CASILLA,Móvil,Acta PREP,1
'280469C0100','280469C01002',28,TAMAULIPAS,006,Ciudad Mante,0469,01,C,00,2,2,409,173,1,174,56,6,0,2,7,98,1,0,0,0,4,0,0,174,174,571,1, ,1,F,3851ed33578221df7fdc652c85fdeae5fd7c8cf6de186c935de55c5f7e4e5a0f,19/02/2023 22:17:29,19/02/2023 22:26:27,19/02/2023 22:27:04,CASILLA,Móvil,Acta PREP,1
'280470B0100','280470B01002',28,TAMAULIPAS,006,Ciudad Mante,0470,01,B,00,2,2,355,184,4,185,15,6,3,1,9,145,Sin dato,Sin dato,Sin dato,Sin dato,4,Sin dato,2,183,185,572,19,['Sin dato'],1,F,099718ed28ea7a5d5958288ea39e64002a0c8c1f97224cc00e9360676065e55c,19/02/2023 20:57:36,19/02/2023 21:46:59,19/02/2023 21:48:04,CASILLA,Móvil,Acta PREP,1
'280471B0100','280471B01002',28,TAMAULIPAS,006,Ciudad Mante,0471,01,B,00,2,2,423,228,0,226,45,3,2,2,13,150,0,0,1,0,6,0,4,226,226,639,18, ,1,I,e4719da0d2dc49891214b922429a72da7c60b43598e807768347752a9b74bdde,19/02/2023 21:56:00,19/02/2023 22:25:05,19/02/2023 22:25:46,CATD,Escáner,Acta PREP,1
'280471C0100','280471C01002',28,TAMAULIPAS,006,Ciudad Mante,0471,01,C,00,2,2,394,256,0,258,54,0,0,1,8,187,0,0,0,0,7,Sin dato,1,256,258,638,11,['Sin dato'],1,F,79d923055f6c7fa4fc63f97580e0f01f11c27141d8d0c205eea9556718170a00,19/02/2023 21:54:00,19/02/2023 22:35:59,19/02/2023 22:38:11,CATD,Escáner,Acta PREP,1
'280472B0100','280472B01002',28,TAMAULIPAS,006,Ciudad Mante,0472,01,B,00,2,2,394,280,3,283,71,0,4,6,9,178,2,2,0,0,4,0,7,283,283,665,5, ,1,I,1add71c1679effaf09a97cd6b1b178bc911057771b05795d4e0ddd4c72f41150,19/02/2023 19:52:13,19/02/2023 20:40:04,19/02/2023 20:40:34,CASILLA,Móvil,Acta PREP,1
'280473B0100','280473B01002',28,TAMAULIPAS,006,Ciudad Mante,0473,01,B,00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,475,15, ,-,-,-,-,-,-,-,-,-,-
'280474B0100','280474B01002',28,TAMAULIPAS,006,Ciudad Mante,0474,01,B,00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,457,5, ,-,-,-,-,-,-,-,-,-,-
'280475B0100','280475B01002',28,TAMAULIPAS,006,Ciudad Mante,0475,01,B,00,2,2,356,210,2,212,61,4,0,8,10,120,1,0,0,0,6,0,2,212,212,556,18, ,1,I,b15435a5c577fe11844ee1f0b774e1660216ca0bae26c2c1f98dc1e164015d36,19/02/2023 20:49:00,19/02/2023 22:20:35,19/02/2023 22:20:57,CATD,Escáner,Acta PREP,1
'280476B0100','280476B01002',28,TAMAULIPAS,006,Ciudad Mante,0476,01,B,00,2,2,245,166,2,166,48,1,0,4,10,97,1,0,0,0,3,0,2,166,166,399,20, ,1,,5417d2679fe54731f4cedaaea37254ad8c89a4e0fc149a06b313c4a0b9fe17b9,19/02/2023 20:09:44,19/02/2023 22:05:23,19/02/2023 22:05:40,CASILLA,Móvil,Acta PREP,1
'280476C0100','280476C01002',28,TAMAULIPAS,006,Ciudad Mante,0476,01,C,00,2,2,237,170,3,173,50,2,0,2,12,101,0,0,0,0,4,0,2,173,173,398,15, ,1,F,78d967c0f452294cfc31257cf7a92a5777bd2dd98ccc7a36346ff2c079393a11,19/02/2023 20:05:04,19/02/2023 22:25:08,19/02/2023 22:25:26,CASILLA,Móvil,Acta PREP,1
'280477B0100','280477B01002',28,TAMAULIPAS,006,Ciudad Mante,0477,01,B,00,1,2,309,177,5,182,53,3,0,4,9,105,1,0,0,0,3,0,4,182,182,479,15,,1,,4cfe96c2448c99e2c71605ebeac0cfab0de3819cf867f01b8e04018ec69613f0,19/02/2023 20:24:28,19/02/2023 21:23:03,19/02/2023 21:23:27,CASILLA,Móvil,Acta PREP,1
'280478B0100','280478B01002',28,TAMAULIPAS,006,Ciudad Mante,0478,01,B,00,2,2,361,198,2,200,68,3,1,1,12,108,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,5,200,200,549,9,['Sin dato'],1,I,dcd9242f10992feed669a5581dbef68ca744cc17a73324aafb0f11d2804b0bdb,19/02/2023 19:36:50,19/02/2023 20:32:41,19/02/2023 20:33:00,CASILLA,Móvil,Acta PREP,1
'280478C0100','280478C01002',28,TAMAULIPAS,006,Ciudad Mante,0478,01,C,00,2,2,360,200,0,200,67,1,1,1,14,110,1,0,0,0,2,0,3,200,200,548,14, ,1,F,0623e19cb06a78f1de7cbc426fcbac2fced16aac570c223d11fd23e9095c3c7a,19/02/2023 19:44:17,19/02/2023 21:14:59,19/02/2023 21:15:47,CASILLA,Móvil,Acta PREP,1
'280479B0100','280479B01002',28,TAMAULIPAS,006,Ciudad Mante,0479,01,B,00,2,2,396,180,0,180,76,0,2,2,15,81,0,0,0,0,4,0,0,180,180,564,10, ,1,F,f97a4818c9d5b77a2ccfe0a066df9a4bec63115507dbcc01bcd9889ed60df959,19/02/2023 19:08:57,19/02/2023 19:35:06,19/02/2023 19:35:45,CASILLA,Móvil,Acta PREP,1
'280479C0100','280479C01002',28,TAMAULIPAS,006,Ciudad Mante,0479,01,C,00,2,2,366,207,2,207,88,2,2,9,11,89,0,0,0,0,6,0,5,212,212,564,12,,1,I,2bbb2817c22dbf41e792633db8efb1a67e8270926c2bb7c130fc4057a072b3ae,19/02/2023 19:12:52,19/02/2023 19:48:46,19/02/2023 19:49:48,CASILLA,Móvil,Acta PREP,1
'280480B0100','280480B01002',28,TAMAULIPAS,006,Ciudad Mante,0480,01,B,00,2,2,303,121,2,123,17,1,0,4,13,83,0,1,0,0,2,0,2,123,123,414,10, ,1,D,ef5e03cc87cf039756787ccf2797b46bdc80cd76889d79fd6be4a52c30e9ab3d,19/02/2023 22:04:00,19/02/2023 22:27:40,19/02/2023 22:28:12,CATD,Escáner,Acta PREP,1
'280480C0100','280480C01002',28,TAMAULIPAS,006,Ciudad Mante,0480,01,C,00,2,2,286,140,0,140,18,5,2,7,17,86,0,0,0,0,0,0,5,140,140,414,4, ,1,,201e6e007d95bedb81a75337cb3026362386a99d414e55c1c83074cc95b3673b,19/02/2023 19:40:11,19/02/2023 21:08:17,19/02/2023 21:09:11,CASILLA,Móvil,Acta PREP,1
'280481B0100','280481B01002',28,TAMAULIPAS,006,Ciudad Mante,0481,01,B,00,2,2,106,0,2,96,34,3,2,4,4,47,0,0,0,0,1,0,1,96,96,190,16, ,1,D,ea0ac6c883dafdef83cc4a4fecec177409b14f25f6c0ff38ca8e203c968ab339,19/02/2023 21:57:00,19/02/2023 22:40:44,19/02/2023 22:41:25,CATD,Escáner,Acta PREP,1
'280482B0100','280482B01002',28,TAMAULIPAS,006,Ciudad Mante,0482,01,B,00,2,2,455,254,0,254,52,2,1,12,6,174,0,0,0,0,3,0,4,254,254,697,11, ,1,I,59ef86fb5c21bb2b71cf028304d620a5e423033cada50c059744276d879f5203,19/02/2023 22:03:00,19/02/2023 22:26:01,19/02/2023 22:26:39,CATD,Escáner,Acta PREP,1
'280483B0100','280483B01002',28,TAMAULIPAS,006,Ciudad Mante,0483,01,B,00,2,2,390,162,2,164,43,4,1,5,3,97,0,1,0,0,3,0,7,164,164,542,1, ,1,D,c78c1807fc0954dc6865697735b9c1bc4b6ea842e996a24270cce7df35486cea,19/02/2023 19:07:18,19/02/2023 19:47:45,19/02/2023 19:48:21,CASILLA,Móvil,Acta PREP,1
'280483C0100','280483C01002',28,TAMAULIPAS,006,Ciudad Mante,0483,01,C,00,2,2,374,179,1,180,64,3,0,3,8,95,0,0,0,0,3,0,4,180,180,542,4, ,1,I,44ac7d1dc8392c72213d1ba5958cd9d76b7880ee5537f043dbd27c1dc53ee60e,19/02/2023 18:51:27,19/02/2023 19:14:22,19/02/2023 19:14:54,CASILLA,Móvil,Acta PREP,1
'280484B0100','280484B01002',28,TAMAULIPAS,006,Ciudad Mante,0484,01,B,00,2,2,581,162,5,167,48,11,0,11,11,81,0,1,0,0,0,1,3,167,167,736,11, ,1,D,245f44b3a2785bb5f121a9dcf8889fc03e4c15565b351295702b124d221e2420,19/02/2023 18:45:34,19/02/2023 19:06:34,19/02/2023 19:07:57,CASILLA,Móvil,Acta PREP,1
'280485B0100','280485B01002',28,TAMAULIPAS,006,Ciudad Mante,0485,01,B,00,2,2,419,203,5,209,51,10,1,5,6,127,0,0,1,0,4,0,4,209,209,616,4, ,1,F,c66330492d788a6e9a56afd5af9edc7eae8438151cb485db21add4edbc375e5c,19/02/2023 19:13:13,19/02/2023 19:40:31,19/02/2023 19:40:56,CASILLA,Móvil,Acta PREP,1
'280486B0100','280486B01002',28,TAMAULIPAS,006,Ciudad Mante,0486,01,B,00,1,2,174,52,2,53,20,1,0,1,1,28,0,1,0,0,0,0,1,53,53,215,9,,1,,c9159cbc986181caf14b902e95a1107c23f7fd45cb3da0a05760a08713fb0652,19/02/2023 19:57:39,19/02/2023 21:40:00,19/02/2023 21:41:41,CASILLA,Móvil,Acta PREP,1
'280487B0100','280487B01002',28,TAMAULIPAS,006,Ciudad Mante,0487,01,B,00,1,2,461,157,2,159,58,3,3,5,3,80,0,0,0,0,2,0,5,159,159,608,10, ,1,F,62cb539f3cf36057e451485003d5c1ff1c151cc00ba592dbff49550fb639520f,19/02/2023 20:21:36,19/02/2023 20:52:46,19/02/2023 20:53:54,CASILLA,Móvil,Acta PREP,1
'280488B0100','280488B01002',28,TAMAULIPAS,006,Ciudad Mante,0488,01,B,00,1,2,307,104,1,105,33,1,2,4,5,58,0,0,0,0,1,0,1,105,105,400,8, ,1,,4125b787c584042e726858e0e80dfa4f548af392fec966f9e22b1baa73dd841c,19/02/2023 20:35:07,19/02/2023 21:01:09,19/02/2023 21:01:40,CASILLA,Móvil,Acta PREP,1
'280488C0100','280488C01002',28,TAMAULIPAS,006,Ciudad Mante,0488,01,C,00,1,2,297,111,3,114,43,7,1,3,2,54,0,0,0,0,0,0,4,114,114,399,2,,1,I,4274bfa718fd3f62434286938058b536e08bf4a6bcdaa46bce6c1de76c487525,19/02/2023 20:37:36,19/02/2023 21:16:05,19/02/2023 21:16:51,CASILLA,Móvil,Acta PREP,1
'280489B0100','280489B01002',28,TAMAULIPAS,006,Ciudad Mante,0489,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,426,12, ,-,-,-,-,-,-,-,-,-,-
